date,hour,household_id,plug_1_avg_W,plug_2_avg_W,plug_3_avg_W,plug_4_avg_W,total_power_W,is_peak_hour_house
2025-11-02,12,H1,100.07106987567104,96.7093747944568,151.7610905634271,115.37963832031163,463.9211735538666,1
2025-11-02,13,H1,99.50560126989137,99.30654321902867,138.68227951698728,115.56412886355398,453.0585528694613,1
2025-11-02,14,H1,104.89346491265623,97.56640002831485,139.99187154832612,114.1734138438214,456.6251503331186,1
2025-11-02,15,H1,99.76572037674012,95.67301760621696,139.30584133406637,115.94441725896628,450.68899657598973,1
2025-11-02,16,H1,98.62173613349505,85.67611198845084,124.13633151332789,102.48101249711104,410.91519213238485,0
2025-11-02,17,H1,80.82571558768325,85.81309643538447,111.28134835564485,100.89216951848763,378.81232989720024,0
2025-11-02,18,H1,71.77839617753463,74.78225753651043,110.90153954575008,86.24791249773293,343.710105757528,0
2025-11-02,19,H1,67.961712477405,69.76698805513725,85.09997366694462,75.38139665321687,298.2100708527037,0
2025-11-02,20,H1,48.34486758554532,62.94785756270128,92.39722143845493,69.77868908659156,273.4686356732931,0
2025-11-02,21,H1,51.74052146638677,59.15159585578634,66.26728882516662,66.90281676776986,244.0622229151096,0
2025-11-02,22,H1,39.47777772330899,40.65199810765458,62.29614251907075,49.43972129448224,191.86563964451656,0
2025-11-02,23,H1,32.282229343668824,33.472681464475194,52.08318745452909,33.97320749957825,151.81130576225135,0
2025-11-03,0,H1,36.44710626691921,43.109275523736,51.82372271838351,46.80320639048027,178.18331089951897,0
2025-11-03,1,H1,46.09525935722691,42.97978001653033,48.26670851068019,50.70283136899246,188.0445792534299,0
2025-11-03,2,H1,35.129826224368614,43.1936046172182,37.17696609761236,48.40321485501863,163.9036117942178,0
2025-11-03,3,H1,38.93407572287742,55.00929569240687,50.10264810365857,47.65065597075832,191.69667548970116,0
2025-11-03,4,H1,47.553947549187534,65.05011040353406,60.954557243444484,59.89139864146006,233.45001383762616,0
2025-11-03,5,H1,63.19910106121149,76.00901134522843,72.22858292762213,76.8004710010382,288.23716633510026,0
2025-11-03,6,H1,67.66742340587336,74.16569039380632,84.27533099277646,83.71916490982332,309.82760970227946,0
2025-11-03,7,H1,72.61963733576944,76.27211797710054,102.5674124998508,98.79309363267967,350.25226144540045,0
2025-11-03,8,H1,83.60201331313148,106.66413437426017,114.05157949549582,110.82370241804148,415.1414296009289,0
2025-11-03,9,H1,102.83054338786191,109.25767612825915,120.54113678806249,116.28017306509408,448.9095293692776,0
2025-11-03,10,H1,95.70203700886611,109.40190996511652,139.55348794158166,145.26272526873072,489.920160184295,0
2025-11-03,11,H1,108.56126389643215,118.69525974142809,133.59935881476778,143.1384259284265,503.99430838105457,1
2025-11-03,12,H1,116.64342117729932,126.9149949382005,142.4753926228983,143.53529479063533,529.5691035290334,1
2025-11-03,13,H1,118.86807611899418,124.95807844106479,139.20274366975806,149.6759010713739,532.704799301191,1
2025-11-03,14,H1,111.738816193906,128.3227155861725,139.95337200415895,153.94329703119234,533.9582008154298,1
2025-11-03,15,H1,116.19389252041574,116.75485869437186,139.69526484760115,144.71773232818103,517.3617483905698,1
2025-11-03,16,H1,108.80008170403322,120.31936129832114,129.47500477641242,132.59113003665428,491.1855778154211,0
2025-11-03,17,H1,89.85669135834497,98.31453488066276,123.774679436229,131.77738969474441,443.7232953699812,0
2025-11-03,18,H1,93.35259810598691,96.64600361441047,106.63432333998176,112.75056870067135,409.38349376105054,0
2025-11-03,19,H1,76.25315381664068,80.04101996870895,105.22143613558144,103.64060210994846,365.15621203087954,0
2025-11-03,20,H1,73.69938766709343,79.07253038383935,79.12918347981467,89.4728590751166,321.37396060586406,0
2025-11-03,21,H1,47.21965555613184,65.9463733608274,71.25174631038784,80.33274173511282,264.75051696245987,0
2025-11-03,22,H1,46.73732999089428,61.25657577365516,57.27762829594084,66.85498367520174,232.12651773569203,0
2025-11-03,23,H1,37.64200405695464,41.66679657371097,52.895840964325096,53.670111389404205,185.87475298439492,0
2025-11-04,0,H1,37.83924529659389,40.34453994675142,23.947901802086555,51.34940808177673,153.48109512720862,0
2025-11-04,1,H1,45.103575880653125,32.58382406006612,20.978331028895173,42.45514054448794,141.12087151410236,0
2025-11-04,2,H1,40.84732235503653,42.944757370082016,28.687986915138247,44.58039726405456,157.06046390431138,0
2025-11-04,3,H1,45.76691428831716,44.81405018471769,26.948146500764615,53.64570107941805,171.17481205321752,0
2025-11-04,4,H1,50.80070545346028,45.06214973075015,24.595508174503824,61.16303587015721,181.62139922887147,0
2025-11-04,5,H1,73.8411446251956,57.865744699560224,26.336211314494676,68.99978281963483,227.04288345888534,0
2025-11-04,6,H1,70.68112370705587,68.16147054158907,42.44602974215974,83.25859755231257,264.54722154311725,0
2025-11-04,7,H1,86.40103795957744,81.36185268495683,50.398244971890826,87.61872901838228,305.7798646348074,0
2025-11-04,8,H1,98.61196742125829,88.78659448378244,52.46977489420524,99.7110043748934,339.57934117413936,0
2025-11-04,9,H1,104.62922401286163,88.87115237633628,45.472028165141275,115.7428708983493,354.7152754526885,0
2025-11-04,10,H1,120.0555396590556,94.84206953666656,62.912796240852686,118.6651095306078,396.4755149671827,1
2025-11-04,11,H1,117.71227323980342,93.85755181274465,58.656191585803334,121.25858806372499,391.4846047020764,0
2025-11-04,12,H1,129.869939723651,104.42133762440825,67.9502782921307,121.53227121365339,423.7738268538433,1
2025-11-04,13,H1,119.98727182235615,115.24935191837216,63.359309058961266,133.73304440054847,432.32897720023806,1
2025-11-04,14,H1,131.83706860624247,102.04543401683149,67.76195435337756,130.9447915447968,432.58924852124835,1
2025-11-04,15,H1,116.33235238460749,95.39802355020574,68.95605132896851,121.03214190057031,401.71856916435206,1
2025-11-04,16,H1,116.33969421162644,91.86619577054894,60.214281897623735,122.35628208587424,390.77645396567334,0
2025-11-04,17,H1,93.771183059997,95.59120107656442,41.2683540579134,99.81772299161861,330.4484611860934,0
2025-11-04,18,H1,90.25245847510683,84.71400819879426,46.87513896095493,108.72899348613512,330.5705991209911,0
2025-11-04,19,H1,82.82448106794182,82.00449459560828,47.02547751900251,89.87698676996006,301.7314399525127,0
2025-11-04,20,H1,62.58561967610953,60.247896583910055,40.524063446498694,75.0992670104905,238.45684671700877,0
2025-11-04,21,H1,54.2933264572264,54.682143871835045,33.24040910003496,61.281586990428224,203.4974664195246,0
2025-11-04,22,H1,48.051249264624715,48.136377065952594,41.51362180659034,60.57575273288979,198.27700087005744,0
2025-11-04,23,H1,52.79449908225829,46.33819932161037,22.44971645119888,42.7636278509777,164.34604270604524,0
2025-11-05,0,H1,18.558547955115227,37.172222361202145,35.24504595553253,31.567018444903404,122.5428347167533,0
2025-11-05,1,H1,16.055277711215716,38.61422859221205,29.454964703949127,25.592382192965843,109.71685320034274,0
2025-11-05,2,H1,23.259684163442977,32.86370469553389,27.94607996354683,21.36516219498437,105.43463101750808,0
2025-11-05,3,H1,21.020959479092202,43.93662480761491,33.16564369291644,25.31291887068893,123.43614685031248,0
2025-11-05,4,H1,18.77949576261265,35.65446343044093,35.079725240675614,27.837566065968474,117.35125049969767,0
2025-11-05,5,H1,21.99464097322279,51.768817265014185,36.05640493895042,21.583565877560645,131.40342905474805,0
2025-11-05,6,H1,21.717975183336847,48.861794227555464,48.56669661516182,30.708764628798058,149.8552306548522,0
2025-11-05,7,H1,26.70439091775837,60.26935985406108,51.11342469766936,35.73527097443517,173.82244644392398,0
2025-11-05,8,H1,30.49890046096172,73.88452301500674,66.21362798359188,47.75970045282978,218.3567519123901,0
2025-11-05,9,H1,40.33880362623903,74.32138279443289,67.82035412022731,49.610131362206516,232.09067190310574,0
2025-11-05,10,H1,43.45893062377682,88.811327404344,72.89190129993264,57.16872601177287,262.33088533982635,0
2025-11-05,11,H1,53.6973044705791,94.3422391966466,75.32388688853354,54.60782309206681,277.9712536478261,1
2025-11-05,12,H1,54.56734196655268,104.3032158904936,73.6215495576559,51.662455973964725,284.15456338866693,1
2025-11-05,13,H1,46.80045990727522,105.40071290259293,77.57350247445072,70.11825123116616,299.89292651548504,1
2025-11-05,14,H1,51.08117364659571,98.89540466469428,76.98954288809696,54.10283348239813,281.0689546817851,1
2025-11-05,15,H1,50.430825332052045,97.51037528929295,73.10041148056119,64.05951198503622,285.10112408694243,1
2025-11-05,16,H1,41.537665669889705,79.74930376999993,70.80211219070546,53.689651032691735,245.77873266328683,0
2025-11-05,17,H1,35.22035214835215,84.77453331089933,64.97633361700552,50.90199911596273,235.87321819221972,0
2025-11-05,18,H1,35.60464800715132,70.68452985163904,62.88511671892534,40.89330326172603,210.06759783944173,0
2025-11-05,19,H1,26.08407002869735,67.70596194669024,55.8098706020161,37.74486997755887,187.34477255496256,0
2025-11-05,20,H1,29.247203175944513,52.036556381844015,41.15651209733315,39.7808736441046,162.2211452992263,0
2025-11-05,21,H1,19.62694421816845,52.759492938999514,44.52217435471883,21.52399803572493,138.43260954761172,0
2025-11-05,22,H1,22.564009279082192,46.020796188870776,36.37611924942605,32.838577374952884,137.7995020923319,0
2025-11-05,23,H1,22.429459536553328,37.673603545054675,35.031240096877,11.143009660428724,106.27731283891373,0
2025-11-06,0,H1,51.13525101861755,2.82969638756064,9.124379296731327,23.909936000300082,86.9992627032096,0
2025-11-06,1,H1,43.190399899929425,11.118396251530756,18.425715338130594,22.8223642405065,95.55687573009727,0
2025-11-06,2,H1,54.267120725460074,9.789394116813465,19.011155620620638,12.286951132114407,95.3546215950086,0
2025-11-06,3,H1,63.79081793842652,20.077778861307934,18.196387455562586,28.543070712346186,130.60805496764323,0
2025-11-06,4,H1,59.76430442152191,24.2971749847406,21.624399079774832,29.25973041852655,134.9456089045639,0
2025-11-06,5,H1,62.828874543599156,11.497609426547553,20.547357871430926,31.659979393247678,126.53382123482533,0
2025-11-06,6,H1,76.9362958655108,18.520132434760438,18.273385309494863,30.784642932384294,144.51445654215038,0
2025-11-06,7,H1,97.24422446937818,22.850499921702934,23.300766507029028,42.72325843901202,186.11874933712218,0
2025-11-06,8,H1,100.18202476723673,28.09163060189111,34.76358814823212,41.96393023548629,205.00117375284623,0
2025-11-06,9,H1,117.74006661805868,27.617653065349366,35.07079509725035,48.63721437090814,229.06572915156653,0
2025-11-06,10,H1,120.45999961376343,30.861708419987828,38.77092634609034,53.79502470581429,243.88765908565588,0
2025-11-06,11,H1,129.51879852328545,32.73710689070258,47.95086615190759,61.320656010972115,271.52742757686775,1
2025-11-06,12,H1,138.90702848195144,31.270054286853306,40.22706792435134,64.10472109881086,274.50887179196695,1
2025-11-06,13,H1,140.38752760172886,33.686372173561224,43.176439945111866,63.86122113892275,281.1115608593247,1
2025-11-06,14,H1,130.80826897483516,29.693268420572835,35.489343093017446,65.49309643211384,261.48397692053925,1
2025-11-06,15,H1,139.15725223789823,31.01589725394783,42.743334043177555,56.83892732748512,269.7554108625087,1
2025-11-06,16,H1,125.79431897933645,19.990048136865273,38.206148924570655,59.898751361844006,243.88926740261638,0
2025-11-06,17,H1,113.53585446817647,38.02309473295267,28.16150976582214,55.92961997217845,235.6500789391297,0
2025-11-06,18,H1,97.0462543384737,26.362493796960685,39.1660485976747,46.49334352218987,209.06814025529897,0
2025-11-06,19,H1,96.15543673653099,18.321762487856866,31.254375616661495,38.47885584175366,184.210430682803,0
2025-11-06,20,H1,85.85921929697432,30.096633835661862,33.37595848019871,34.97959885420113,184.311410467036,0
2025-11-06,21,H1,64.37937329598091,20.86313872208902,27.4976436743327,25.078407529800625,137.81856322220324,0
2025-11-06,22,H1,59.19092161228473,16.904525776233296,23.36654843676837,23.09465470380081,122.55665052908721,0
2025-11-06,23,H1,51.30265146925943,22.68682551258926,10.874060346386536,21.34425014421347,106.2077874724487,0
2025-11-07,0,H1,43.984535958266804,21.23934473738715,18.566786314587745,13.22561702055183,97.01628403079351,0
2025-11-07,1,H1,53.928930075878256,23.1745818626746,25.201442691040413,20.519726245129597,122.82468087472287,0
2025-11-07,2,H1,38.261158413818116,15.89372813201049,26.237163926138404,14.432715455184587,94.8247659271516,0
2025-11-07,3,H1,49.86963749792854,28.440423516819,36.82423447316563,15.81963712826482,130.95393261617798,0
2025-11-07,4,H1,60.92080028931792,23.336515332645604,37.019271644285176,29.163363971537393,150.4399512377861,0
2025-11-07,5,H1,67.55894168054525,36.088955657070635,42.84658581094512,27.469491732883384,173.96397488144441,0
2025-11-07,6,H1,81.3063464202271,41.1131952996412,50.189253243451915,20.674903100063457,193.2836980633837,0
2025-11-07,7,H1,108.46902140120235,41.0794810159091,48.82143688967398,35.378017650531135,233.74795695731655,0
2025-11-07,8,H1,111.78653251414362,51.10382589036667,52.29739099413538,31.479234354118546,246.66698375276422,0
2025-11-07,9,H1,115.43276255766514,52.68776176033337,59.908916299668654,29.67446727861414,257.7039078962813,0
2025-11-07,10,H1,132.35080364060445,70.99906141434022,77.45982388662296,43.649412668833406,324.45910161040104,1
2025-11-07,11,H1,139.26859228940384,67.44350328473874,79.57206451932348,38.47640706396374,324.7605671574298,1
2025-11-07,12,H1,136.8287488942185,77.81793960223504,86.16952812603057,43.632026451797586,344.4482430742817,1
2025-11-07,13,H1,145.0993247397803,66.05929594905162,78.08308928871902,40.82827592050647,330.0699858980574,1
2025-11-07,14,H1,138.0310324230865,70.10753611545412,69.80963775192282,38.423861935222085,316.3720682256855,0
2025-11-07,15,H1,140.5326022668493,64.64346354058638,71.56594664624753,40.8413939681164,317.5834064217996,1
2025-11-07,16,H1,127.53864304386418,65.02558771674335,70.82449772480237,34.31587119339081,297.7045996788007,0
2025-11-07,17,H1,121.87577495802235,63.17468239187992,62.29240580799501,30.481878250782245,277.82474140867953,0
2025-11-07,18,H1,109.61015805285427,48.90378853135741,57.61357155479176,33.19441939629323,249.32193753529666,0
2025-11-07,19,H1,101.69620507294202,37.24876441958641,53.97738027999066,33.343675937100976,226.26602570962007,0
2025-11-07,20,H1,87.62938053897665,36.20843412131157,46.13422593551641,16.222535626204852,186.1945762220095,0
2025-11-07,21,H1,69.62883012430547,52.334914672754444,39.06210788409248,30.037163795842247,191.06301647699465,0
2025-11-07,22,H1,51.86624292982927,32.61061186290304,32.83758196743223,9.797046659663115,127.11148341982765,0
2025-11-07,23,H1,46.84619550597491,16.117726684588895,29.439981373405857,12.084589915910264,104.48849347987993,0
2025-11-08,0,H1,10.766474472171907,14.840704299659818,8.535373931262423,24.392033201011387,58.53458590410554,0
2025-11-08,1,H1,17.744536431729674,17.034459406237353,17.570057706265793,16.154775009640844,68.50382855387366,0
2025-11-08,2,H1,29.098351497724664,11.840008561285636,13.781659294246909,20.293095259050194,75.0131146123074,0
2025-11-08,3,H1,14.419600637538801,15.061339811932552,14.92602745797336,23.255385045857082,67.66235295330179,0
2025-11-08,4,H1,21.381910800658787,17.618372313850532,11.930798934262256,31.139098015796428,82.070180064568,0
2025-11-08,5,H1,13.697178897104358,24.9834238461467,19.916957772281936,31.927846559018796,90.5254070745518,0
2025-11-08,6,H1,28.889578008521426,28.983274933109605,19.57097785892441,36.81399802627471,114.25782882683015,0
2025-11-08,7,H1,27.53398929264938,38.34784456050296,24.618704703261823,45.057621257501296,135.55815981391547,0
2025-11-08,8,H1,33.35421059986895,37.2152923835297,23.36988678246548,45.48183773818133,139.42122750404545,0
2025-11-08,9,H1,39.88006147700026,33.652068345286,30.630290479590336,46.95105157417028,151.1134718760469,0
2025-11-08,10,H1,44.90490782899877,47.367665595946825,27.77202856380061,60.406234143983625,180.45083613272982,1
2025-11-08,11,H1,31.858251263147054,39.822445767533885,38.05911137956554,62.345627204976104,172.08543561522256,0
2025-11-08,12,H1,46.71593267427498,47.85690854808263,38.78214084962551,67.89357374861065,201.24855582059377,1
2025-11-08,13,H1,36.87107203328515,40.126090705012615,40.303228854148905,61.445996749313,178.74638834175965,1
2025-11-08,14,H1,39.49434001248385,57.6706803481598,36.70718424780822,62.84971287836998,196.72191748682187,1
2025-11-08,15,H1,43.79229592082289,43.59957519680257,35.231588837716004,65.32240906573671,187.94586902107818,1
2025-11-08,16,H1,40.70716031003415,42.041520117579424,37.52451253755146,52.176464243309525,172.44965720847455,0
2025-11-08,17,H1,28.814721454295576,43.10754852364169,31.531777477688152,54.758105553918284,158.2121530095437,0
2025-11-08,18,H1,41.70424861529873,31.821323478918515,27.629808698178337,50.12730408021876,151.28268487261434,0
2025-11-08,19,H1,27.578633925507734,34.8773805065427,22.41603762854072,49.78953528350405,134.6615873440952,0
2025-11-08,20,H1,13.341629879312652,32.38884934479151,18.00807464797719,38.31245614956402,102.05101002164537,0
2025-11-08,21,H1,14.217667794189225,14.559691921809678,19.31602706310481,29.858169419050405,77.95155619815412,0
2025-11-08,22,H1,14.84261949153547,16.157576833591833,16.65384970990421,29.170886286703208,76.82493232173472,0
2025-11-08,23,H1,14.111057670005081,14.973321932565652,13.645688576390999,27.554539003985425,70.28460718294716,0
2025-11-09,0,H1,42.523635546722836,56.67421533868635,42.557195427750656,24.49327752223656,166.2483238353964,0
2025-11-09,1,H1,42.208002503866595,48.84477378400612,33.733933957500106,27.237032471405062,152.0237427167779,0
2025-11-09,2,H1,40.15654294698045,46.91809204102764,42.64541272519076,30.515752336904228,160.23580005010308,0
2025-11-09,3,H1,43.202556576804,52.9731341803283,43.579804931141304,29.597696962007223,169.35319265028085,0
2025-11-09,4,H1,54.601613852528395,49.81572709742534,52.02683759438115,43.29212995710488,199.73630850143977,0
2025-11-09,5,H1,68.25496092999785,67.38646713714243,47.18783118630206,49.286391069375895,232.11565032281823,0
2025-11-09,6,H1,73.9274059368579,83.45924731762041,59.66028825880466,45.25440316506937,262.30134467835234,0
2025-11-09,7,H1,90.47484218202955,89.46104359891264,76.94501635017942,42.08934202170866,298.9702441528303,0
2025-11-09,8,H1,104.24029006822056,101.5897422604394,82.85966171914971,63.1485936597351,351.83828770754474,0
2025-11-09,9,H1,109.01676421249729,103.75579319635504,88.36194441126219,73.28204021500399,374.4165420351185,0
2025-11-09,10,H1,109.21754834072236,116.34382774132916,102.74164437016445,74.43732036805979,402.7403408202758,0
2025-11-09,11,H1,128.33004832316252,128.5836162233485,106.73740070644087,71.81591644949165,435.4669817024435,1
2025-11-09,12,H1,124.31671572027278,141.6306311832595,118.26394540460262,68.52135398998277,452.73264629811774,1
2025-11-09,13,H1,131.347960317897,137.91942874330263,111.08216845560962,88.39360160252038,468.7431591193297,1
2025-11-09,14,H1,127.91504409132268,134.6643754942731,105.41837817133911,76.68266826301745,444.6804660199523,1
2025-11-09,15,H1,124.26261511756468,141.1632267435457,105.01766372024748,84.16581106856572,454.6093166499236,1
2025-11-09,16,H1,125.55338342932005,125.94154573660167,101.13082561135676,63.332165092857224,415.9579198701357,0
2025-11-09,17,H1,103.62097838600766,104.8071341665117,90.95684698065234,58.24313620001673,357.62809573318845,0
2025-11-09,18,H1,100.24334001404594,112.18975942793999,90.65036676380203,57.74560391966409,360.82907012545206,0
2025-11-09,19,H1,82.90935758724811,91.13135454055794,72.65812149922185,50.44149312293994,297.14032674996787,0
2025-11-09,20,H1,66.61225786336325,75.24278623199599,65.42380917213941,43.036772856405264,250.3156261239039,0
2025-11-09,21,H1,70.73631508432477,73.83855860039245,54.71352985296988,37.13535489923177,236.42375843691886,0
2025-11-09,22,H1,51.68846041490228,67.07467582208562,50.84605719361398,38.786787827983304,208.3959812585852,0
2025-11-09,23,H1,48.265056844961556,45.75375061804172,42.552580197457395,35.456738361114674,172.02812602157533,0
2025-11-10,0,H1,41.00908042232912,51.63159426513071,43.902511793049996,19.106533973562502,155.64972045407234,0
2025-11-10,1,H1,51.40282780859585,46.53922879838802,43.19484878572052,19.992809831122347,161.12971522382674,0
2025-11-10,2,H1,44.00809749417198,53.20739770396579,42.17006499571849,20.006257062127787,159.39181725598405,0
2025-11-10,3,H1,42.95600672627279,57.92737218603339,51.08451237051619,23.912922418716665,175.88081370153904,0
2025-11-10,4,H1,56.32716662691365,63.283412143281815,56.27604295103313,25.814148743242495,201.7007704644711,0
2025-11-10,5,H1,64.38025040031954,76.13483658009066,65.99529365494261,25.43900065546678,231.9493812908196,0
2025-11-10,6,H1,74.33910706533831,91.7324885899535,81.29181607653285,33.8260855965626,281.1894973283873,0
2025-11-10,7,H1,82.8184122937319,105.7957865832773,85.10790140068313,36.792398413453014,310.5144986911454,0
2025-11-10,8,H1,87.96816345073597,110.35727447583757,101.34823208862056,41.375663468532586,341.04933348372674,0
2025-11-10,9,H1,103.44924027228967,131.956521780055,113.30962411907569,47.60020526567131,396.3155914370917,0
2025-11-10,10,H1,125.79628425212488,129.97473065924504,120.3046409131509,46.90962270735958,422.9852785318804,0
2025-11-10,11,H1,128.9928863990266,137.8199107447293,124.38269892738518,57.19103156221285,448.3865276333539,1
2025-11-10,12,H1,128.4650041989598,152.3004675182057,135.17660327548217,58.52541810848468,474.4674931011324,1
2025-11-10,13,H1,126.51492595826078,155.84568524813145,125.31188045586141,53.94328476911184,461.6157764313655,1
2025-11-10,14,H1,129.19411947960978,145.4157251955107,134.03471910564184,53.98524735110184,462.6298111318642,1
2025-11-10,15,H1,126.36954260034383,140.4581114785071,133.30153342882582,55.91490037821144,456.0440878858882,1
2025-11-10,16,H1,109.75621466755996,133.96894366140336,122.83820538594179,62.61549979668038,429.1788635115855,0
2025-11-10,17,H1,115.46958500588649,120.18640490616897,106.7717799878581,47.42708486262574,389.85485476253933,0
2025-11-10,18,H1,92.07458938202788,118.94432950160247,95.33602424810846,41.758333373356045,348.11327650509486,0
2025-11-10,19,H1,90.31075165455991,101.51868193818407,90.50307539661438,45.79866643611123,328.13117542546956,0
2025-11-10,20,H1,68.36681588903313,86.25695773117225,83.90564548727234,31.770503450933187,270.2999225584109,0
2025-11-10,21,H1,61.80803028587008,70.52654216903747,67.05239839344551,22.36310016424482,221.75007101259789,0
2025-11-10,22,H1,51.09131935162981,55.783611941407436,48.630070137004324,29.7578242334144,185.26282566345594,0
2025-11-10,23,H1,52.867984581836836,59.151163256043276,47.54038309369348,26.801458641894666,186.36098957346826,0
2025-11-11,0,H1,53.79523430045164,37.74504321630209,38.961041344147475,38.52795198025284,169.02927084115407,0
2025-11-11,1,H1,47.05240702927546,49.444979749536905,32.52941189721418,42.3152382162014,171.34203689222795,0
2025-11-11,2,H1,53.98510959649137,40.3271593209486,37.996538431394825,40.16532277590671,172.47413012474152,0
2025-11-11,3,H1,47.3967317609117,45.55996084567142,40.57230746325957,53.91952940414404,187.44852947398672,0
2025-11-11,4,H1,59.73575457118519,52.845283950873366,49.61052568795802,43.61884439203138,205.81040860204794,0
2025-11-11,5,H1,60.0283883625234,63.16890787476233,48.71608007881651,55.03634689729144,226.94972321339367,0
2025-11-11,6,H1,72.62235422036386,75.85726439220623,56.46335414072138,62.9279093555984,267.8708821088899,0
2025-11-11,7,H1,98.94859847695959,86.84973694374315,64.821300419943,71.42140975596055,322.0410455966063,0
2025-11-11,8,H1,113.94863977061246,81.98116786077938,80.75853857580384,78.7461623995866,355.43450860678223,0
2025-11-11,9,H1,113.52234022717705,104.28942915276028,87.88308443765699,100.22830431336376,405.9231581309581,0
2025-11-11,10,H1,120.09831680373641,112.08107531412959,91.67284535956671,102.91773612228087,426.7699735997136,0
2025-11-11,11,H1,125.43072850430639,116.4374498989884,88.0686087461821,106.37235528830321,436.3091424377801,1
2025-11-11,12,H1,133.13105733994465,124.34914433734437,102.28407218670326,118.06592133358393,477.83019519757624,1
2025-11-11,13,H1,133.27838389585526,133.4043212604739,97.17195249022879,119.82493215631114,483.6795898028691,1
2025-11-11,14,H1,138.67601592144874,123.48650507534212,101.23774451305508,107.26270192024677,470.66296743009275,1
2025-11-11,15,H1,129.33288222807536,125.57630912833649,95.59318006770229,110.94738798621464,461.44975941032874,1
2025-11-11,16,H1,126.77721512019215,112.50686957705996,96.30155943504258,96.97251400007423,432.55815813236893,0
